transaction_id,ventureid,typeofcashflow,specification,value,meansofpaymentreturn,intermediarytradingoperation,dateoftransaction,timing,currency,remarks,specificationcategory
GK075_T007,GK075,Expenditure,Other expenses,5656,,,,Outfitting,Dutch Guilder,,Various
GK075_T008,GK075,Return,Bills of exchange sold,105887,,,,Return,Dutch Guilder,,Credit
GK075_T009,GK075,Return,Outstanding debts in colony,38498,credit,,,Return,Dutch Guilder,,Credit
GK075_T010,GK075,Expenditure,Wages crew (including bonuses),28684,,,,Return,Dutch Guilder,,Wages
GK075_T011,GK075,Expenditure,Other expenses,1316,,,,Return,Dutch Guilder,,Various
GK076_T001,GK076,Expenditure,Value of ship before departure,27000,,,,Outfitting,Dutch Guilder,,Ship
GK076_T002,GK076,Expenditure,Outfitting costs,10393,,,,Outfitting,Dutch Guilder,,Outfitting
GK076_T003,GK076,Expenditure,Advance crew payment,1829,,,,Outfitting,Dutch Guilder,,Wages
GK076_T004,GK076,Expenditure,Insurance hull,1517,,,,Outfitting,Dutch Guilder,,Insurance
GK076_T005,GK076,Expenditure,Insurance cargo,3022,,,,Outfitting,Dutch Guilder,,Insurance
GK076_T006,GK076,Expenditure,Trade cargo costs,43140,,,,Outfitting,Dutch Guilder,,Trade cargo
GK076_T007,GK076,Expenditure,Other expenses,6577,,,,Outfitting,Dutch Guilder,,Various
GK076_T008,GK076,Return,Value of ship after voyage,24000,,,,Return,Dutch Guilder,,Ship
GK076_T009,GK076,Return,Bills of exchange sold,65210,,,,Return,Dutch Guilder,,Credit
GK076_T010,GK076,Return,Plantation produce received,2428,,,,Return,Dutch Guilder,,Cargo
GK076_T011,GK076,Return,Outstanding debts in colony,7709,credit,,,Return,Dutch Guilder,,Credit
GK076_T012,GK076,Return,African goods sold,23018,,,,Return,Dutch Guilder,,Cargo
GK076_T013,GK076,Expenditure,Wages crew (including bonuses),11653,,,,Return,Dutch Guilder,,Wages
GK076_T014,GK076,Expenditure,Other expenses,1364,,,,Return,Dutch Guilder,,Various
GK077_T001,GK077,Expenditure,Value of ship before departure,9032,,,,Outfitting,Dutch Guilder,,Ship
GK077_T002,GK077,Expenditure,Outfitting costs,22582,,,,Outfitting,Dutch Guilder,,Outfitting
GK077_T003,GK077,Expenditure,Advance crew payment,1800,,,,Outfitting,Dutch Guilder,,Wages
GK077_T004,GK077,Expenditure,Insurance hull,1385,,,,Outfitting,Dutch Guilder,,Insurance
GK077_T005,GK077,Expenditure,Insurance cargo,1670,,,,Outfitting,Dutch Guilder,,Insurance
GK077_T006,GK077,Expenditure,Trade cargo costs,50440,,,,Outfitting,Dutch Guilder,,Trade cargo
GK077_T007,GK077,Expenditure,Other expenses,8189,,,,Outfitting,Dutch Guilder,,Various
GK077_T008,GK077,Return,Value of ship after voyage,9000,,,,Return,Dutch Guilder,,Ship
GK077_T009,GK077,Return,Bills of exchange sold,60609,,,,Return,Dutch Guilder,,Credit
GK077_T010,GK077,Return,Outstanding debts in colony,21828,credit,,,Return,Dutch Guilder,,Credit
GK077_T011,GK077,Return,Freight and passengers,4405,,,,Return,Dutch Guilder,,Freight and passengers
GK077_T012,GK077,Return,African goods sold,19748,,,,Return,Dutch Guilder,,Cargo
GK077_T013,GK077,Expenditure,Wages crew (including bonuses),10789,,,,Return,Dutch Guilder,,Wages
GK077_T014,GK077,Expenditure,Insurance on return,568,,,,Return,Dutch Guilder,,Insurance
GK077_T015,GK077,Expenditure,Other expenses,4505,,,,Return,Dutch Guilder,,Various
GK078_T001,GK078,Expenditure,Value of ship before departure,12000,,,,Outfitting,Dutch Guilder,,Ship
GK078_T002,GK078,Expenditure,Outfitting costs,10485,,,,Outfitting,Dutch Guilder,,Outfitting
GK078_T003,GK078,Expenditure,Advance crew payment,1176,,,,Outfitting,Dutch Guilder,,Wages
GK078_T004,GK078,Expenditure,Insurance hull,1418,,,,Outfitting,Dutch Guilder,,Insurance
GK078_T005,GK078,Expenditure,Insurance cargo,1468,,,,Outfitting,Dutch Guilder,,Insurance
GK078_T006,GK078,Expenditure,Trade cargo costs,31853,,,,Outfitting,Dutch Guilder,,Trade cargo
GK078_T007,GK078,Expenditure,Other expenses,5018,,,,Outfitting,Dutch Guilder,,Various
GK078_T008,GK078,Return,Value of ship after voyage,9000,,,,Return,Dutch Guilder,,Ship
GK078_T009,GK078,Return,Bills of exchange sold,45880,,,,Return,Dutch Guilder,,Credit
GK078_T010,GK078,Return,Freight and passengers,3419,,,,Return,Dutch Guilder,,Freight and passengers
GK078_T011,GK078,Return,Insurance claim,3576,,,,Return,Dutch Guilder,,Insurance
GK078_T012,GK078,Expenditure,Wages crew (including bonuses),10320,,,,Return,Dutch Guilder,,Wages
GK078_T013,GK078,Expenditure,Insurance on return,70,,,,Return,Dutch Guilder,,Insurance
GK078_T014,GK078,Expenditure,Other expenses,1795,,,,Return,Dutch Guilder,,Various
GK079_T001,GK079,Expenditure,Value of ship before departure,3000,,,,Outfitting,Dutch Guilder,,Ship
GK079_T002,GK079,Expenditure,Outfitting costs,16429,,,,Outfitting,Dutch Guilder,,Outfitting
GK079_T003,GK079,Expenditure,Advance crew payment,1378,,,,Outfitting,Dutch Guilder,,Wages
GK079_T004,GK079,Expenditure,Insurance hull,1092,,,,Outfitting,Dutch Guilder,,Insurance
GK079_T005,GK079,Expenditure,Insurance cargo,1101,,,,Outfitting,Dutch Guilder,,Insurance
GK079_T006,GK079,Expenditure,Trade cargo costs,30621,,,,Outfitting,Dutch Guilder,,Trade cargo
GK079_T007,GK079,Expenditure,Other expenses,5297,,,,Outfitting,Dutch Guilder,,Various
GK079_T008,GK079,Return,Value of ship after voyage,3000,,,,Return,Dutch Guilder,,Ship
GK079_T009,GK079,Return,Bills of exchange sold,70840,,,,Return,Dutch Guilder,,Credit
GK079_T010,GK079,Return,Freight and passengers,3190,,,,Return,Dutch Guilder,,Freight and passengers
GK079_T011,GK079,Return,African goods sold,166,,,,Return,Dutch Guilder,,Cargo
GK079_T012,GK079,Expenditure,Wages crew (including bonuses),9823,,,,Return,Dutch Guilder,,Wages
GK079_T013,GK079,Expenditure,Other expenses,2875,,,,Return,Dutch Guilder,,Various
GK080_T001,GK080,Expenditure,Value of ship before departure,3000,,,,Outfitting,Dutch Guilder,,Ship
GK080_T002,GK080,Expenditure,Outfitting costs,15198,,,,Outfitting,Dutch Guilder,,Outfitting
GK080_T003,GK080,Expenditure,Advance crew payment,1376,,,,Outfitting,Dutch Guilder,,Wages
GK080_T004,GK080,Expenditure,Insurance hull,825,,,,Outfitting,Dutch Guilder,,Insurance
GK080_T005,GK080,Expenditure,Insurance cargo,1108,,,,Outfitting,Dutch Guilder,,Insurance
GK080_T006,GK080,Expenditure,Trade cargo costs,32366,,,,Outfitting,Dutch Guilder,,Trade cargo
GK080_T007,GK080,Expenditure,Other expenses,5794,,,,Outfitting,Dutch Guilder,,Various
GK080_T008,GK080,Return,Value of ship after voyage,2478,,,,Return,Dutch Guilder,,Ship
GK080_T009,GK080,Return,Plantation produce received,920,,,,Return,Dutch Guilder,,Cargo
GK080_T010,GK080,Return,Outstanding claims,56314,credit,,,Return,Dutch Guilder,,Unknown
GK080_T011,GK080,Return,Freight and passengers,2848,,,,Return,Dutch Guilder,,Freight and passengers
GK080_T012,GK080,Return,African goods sold,8014,,,,Return,Dutch Guilder,,Cargo
GK080_T013,GK080,Expenditure,Wages crew (including bonuses),11040,,,,Return,Dutch Guilder,,Wages
GK080_T014,GK080,Expenditure,Other expenses,3015,,,,Return,Dutch Guilder,,Various
GK081_T001,GK081,Expenditure,Value of ship before departure,9000,,,,Outfitting,Dutch Guilder,,Ship
GK081_T002,GK081,Expenditure,Outfitting costs,11718,,,,Outfitting,Dutch Guilder,,Outfitting
GK081_T003,GK081,Expenditure,Advance crew payment,1274,,,,Outfitting,Dutch Guilder,,Wages
GK081_T004,GK081,Expenditure,Insurance hull,1467,,,,Outfitting,Dutch Guilder,,Insurance
GK081_T005,GK081,Expenditure,Insurance cargo,1468,,,,Outfitting,Dutch Guilder,,Insurance
GK081_T006,GK081,Expenditure,Trade cargo costs,27423,,,,Outfitting,Dutch Guilder,,Trade cargo
GK081_T007,GK081,Expenditure,Other expenses,5997,,,,Outfitting,Dutch Guilder,,Various
GK081_T008,GK081,Return,Value of ship after voyage,6000,,,,Return,Dutch Guilder,,Ship
GK081_T009,GK081,Return,Bills of exchange sold,37121,,,,Return,Dutch Guilder,,Credit
GK081_T010,GK081,Return,Bills of exchange protested,606,credit,,,Return,Dutch Guilder,,Doubtful credit
GK081_T011,GK081,Return,Plantation produce received,1196,,,,Return,Dutch Guilder,,Cargo
GK081_T012,GK081,Return,Freight and passengers,304,,,,Return,Dutch Guilder,,Freight and passengers
GK081_T013,GK081,Return,African goods sold,175,,,,Return,Dutch Guilder,,Cargo
GK081_T014,GK081,Expenditure,Wages crew (including bonuses),9959,,,,Return,Dutch Guilder,,Wages
GK081_T015,GK081,Expenditure,Other expenses,572,,,,Return,Dutch Guilder,,Various
GK082_T001,GK082,Expenditure,Value of ship before departure,6000,,,,Outfitting,Dutch Guilder,,Ship
GK082_T002,GK082,Expenditure,Outfitting costs,12818,,,,Outfitting,Dutch Guilder,,Outfitting
GK082_T003,GK082,Expenditure,Advance crew payment,1861,,,,Outfitting,Dutch Guilder,,Wages
GK082_T004,GK082,Expenditure,Insurance hull,1339,,,,Outfitting,Dutch Guilder,,Insurance
GK082_T005,GK082,Expenditure,Insurance cargo,1468,,,,Outfitting,Dutch Guilder,,Insurance
GK082_T006,GK082,Expenditure,Trade cargo costs,28061,,,,Outfitting,Dutch Guilder,,Trade cargo
GK082_T007,GK082,Expenditure,Other expenses,7567,,,,Outfitting,Dutch Guilder,,Various
GK082_T008,GK082,Return,Value of ship after voyage,3000,,,,Return,Dutch Guilder,,Ship
GK082_T009,GK082,Return,Plantation produce received,87068,,,,Return,Dutch Guilder,,Cargo
GK082_T010,GK082,Return,Outstanding claims,54659,credit,,,Return,Dutch Guilder,,Unknown
GK082_T011,GK082,Return,Returned trade cargo,269,,,,Return,Dutch Guilder,,Trade cargo
GK082_T012,GK082,Expenditure,Wages crew (including bonuses),10293,,,,Return,Dutch Guilder,,Wages
GK082_T013,GK082,Expenditure,Insurance on return,3405,,,,Return,Dutch Guilder,,Insurance
GK082_T014,GK082,Expenditure,Other expenses,4182,,,,Return,Dutch Guilder,,Various
GK083_T001,GK083,Expenditure,Value of ship before departure,3000,,,,Outfitting,Dutch Guilder,,Ship
GK083_T002,GK083,Expenditure,Outfitting costs,11776,,,,Outfitting,Dutch Guilder,,Outfitting
GK083_T003,GK083,Expenditure,Advance crew payment,2068,,,,Outfitting,Dutch Guilder,,Wages
GK083_T004,GK083,Expenditure,Insurance hull,1095,,,,Outfitting,Dutch Guilder,,Insurance
GK083_T005,GK083,Expenditure,Insurance cargo,1407,,,,Outfitting,Dutch Guilder,,Insurance
GK083_T006,GK083,Expenditure,Trade cargo costs,32667,,,,Outfitting,Dutch Guilder,,Trade cargo
GK083_T007,GK083,Expenditure,Other expenses,6065,,,,Outfitting,Dutch Guilder,,Various
GK083_T008,GK083,Return,Plantation produce received,67123,,,,Return,Dutch Guilder,,Cargo
GK083_T009,GK083,Return,Outstanding claims,16100,credit,,,Return,Dutch Guilder,,Unknown
GK083_T010,GK083,Return,Returned trade cargo,4529,,,,Return,Dutch Guilder,,Trade cargo
GK083_T011,GK083,Expenditure,Wages crew (including bonuses),11984,,,,Return,Dutch Guilder,,Wages
GK083_T012,GK083,Expenditure,Insurance on return,1576,,,,Return,Dutch Guilder,,Insurance
GK083_T013,GK083,Expenditure,Other expenses,2658,,,,Return,Dutch Guilder,,Various
GK084_T001,GK084,Expenditure,Outfitting costs,15767,,,,Outfitting,Dutch Guilder,,Outfitting
GK084_T002,GK084,Expenditure,Advance crew payment,2026,,,,Outfitting,Dutch Guilder,,Wages
GK084_T003,GK084,Expenditure,Insurance hull,1346,,,,Outfitting,Dutch Guilder,,Insurance
GK084_T004,GK084,Expenditure,Insurance cargo,1117,,,,Outfitting,Dutch Guilder,,Insurance
GK084_T005,GK084,Expenditure,Trade cargo costs,33923,,,,Outfitting,Dutch Guilder,,Trade cargo
GK084_T006,GK084,Expenditure,Other expenses,6149,,,,Outfitting,Dutch Guilder,,Various
GK084_T007,GK084,Return,Value of ship after voyage,7200,,,,Return,Dutch Guilder,,Ship
GK084_T008,GK084,Return,Bills of exchange sold,78259,,,,Return,Dutch Guilder,,Credit
GK084_T009,GK084,Return,Bills of exchange protested,4320,credit,,,Return,Dutch Guilder,,Doubtful credit
GK084_T010,GK084,Return,Outstanding claims,525,credit,,,Return,Dutch Guilder,,Unknown
GK084_T011,GK084,Return,Freight and passengers,6134,,,,Return,Dutch Guilder,,Freight and passengers
GK084_T012,GK084,Return,Insurance claim,2594,,,,Return,Dutch Guilder,,Insurance
GK084_T013,GK084,Expenditure,Wages crew (including bonuses),11829,,,,Return,Dutch Guilder,,Wages
GK084_T014,GK084,Expenditure,Insurance on return,73,,,,Return,Dutch Guilder,,Insurance
GK084_T015,GK084,Expenditure,Other expenses,581,,,,Return,Dutch Guilder,,Various
GK085_T001,GK085,Expenditure,Value of ship before departure,7200,,,,Outfitting,Dutch Guilder,,Ship
GK085_T002,GK085,Expenditure,Outfitting costs,15830,,,,Outfitting,Dutch Guilder,,Outfitting
GK085_T003,GK085,Expenditure,Advance crew payment,1485,,,,Outfitting,Dutch Guilder,,Wages
GK085_T004,GK085,Expenditure,Insurance hull,834,,,,Outfitting,Dutch Guilder,,Insurance
GK085_T005,GK085,Expenditure,Insurance cargo,1493,,,,Outfitting,Dutch Guilder,,Insurance
GK085_T006,GK085,Expenditure,Trade cargo costs,34376,,,,Outfitting,Dutch Guilder,,Trade cargo
GK085_T007,GK085,Expenditure,Other expenses,6579,,,,Outfitting,Dutch Guilder,,Various
GK085_T008,GK085,Return,Value of ship after voyage,6600,,,,Return,Dutch Guilder,,Ship
GK085_T009,GK085,Return,Outstanding claims,63916,credit,,,Return,Dutch Guilder,,Unknown
GK085_T010,GK085,Return,Returned trade cargo,4,,,,Return,Dutch Guilder,,Trade cargo
GK085_T011,GK085,Expenditure,Wages crew (including bonuses),11438,,,,Return,Dutch Guilder,,Wages
GK085_T012,GK085,Expenditure,Other expenses,5181,,,,Return,Dutch Guilder,,Various
GK086_T001,GK086,Expenditure,Value of ship before departure,6600,,,,Outfitting,Dutch Guilder,,Ship
GK086_T002,GK086,Expenditure,Outfitting costs,20257,,,,Outfitting,Dutch Guilder,,Outfitting
GK086_T003,GK086,Expenditure,Advance crew payment,1622,,,,Outfitting,Dutch Guilder,,Wages
GK086_T004,GK086,Expenditure,Insurance hull,830,,,,Outfitting,Dutch Guilder,,Insurance
GK086_T005,GK086,Expenditure,Insurance cargo,1485,,,,Outfitting,Dutch Guilder,,Insurance
GK086_T006,GK086,Expenditure,Trade cargo costs,37065,,,,Outfitting,Dutch Guilder,,Trade cargo
GK086_T007,GK086,Expenditure,Other expenses,6101,,,,Outfitting,Dutch Guilder,,Various
GK086_T008,GK086,Return,Value of ship after voyage,4800,,,,Return,Dutch Guilder,,Ship
GK086_T009,GK086,Return,Bills of exchange sold,66864,,,,Return,Dutch Guilder,,Credit
GK086_T010,GK086,Return,Outstanding claims,124,credit,,,Return,Dutch Guilder,,Unknown
GK086_T011,GK086,Return,Freight and passengers,100,,,,Return,Dutch Guilder,,Freight and passengers
GK086_T012,GK086,Return,Returned trade cargo,687,,,,Return,Dutch Guilder,,Trade cargo
GK086_T013,GK086,Expenditure,Wages crew (including bonuses),10969,,,,Return,Dutch Guilder,,Wages
GK086_T014,GK086,Expenditure,Other expenses,2927,,,,Return,Dutch Guilder,,Various
GK087_T001,GK087,Expenditure,Value of ship before departure,4800,,,,Outfitting,Dutch Guilder,,Ship
GK087_T002,GK087,Expenditure,Outfitting costs,17632,,,,Outfitting,Dutch Guilder,,Outfitting
GK087_T003,GK087,Expenditure,Advance crew payment,1727,,,,Outfitting,Dutch Guilder,,Wages
GK087_T004,GK087,Expenditure,Insurance hull,830,,,,Outfitting,Dutch Guilder,,Insurance
GK087_T005,GK087,Expenditure,Insurance cargo,1301,,,,Outfitting,Dutch Guilder,,Insurance
GK087_T006,GK087,Expenditure,Trade cargo costs,39320,,,,Outfitting,Dutch Guilder,,Trade cargo
GK087_T007,GK087,Expenditure,Other expenses,6448,,,,Outfitting,Dutch Guilder,,Various
GK087_T008,GK087,Return,Value of ship after voyage,2400,,,,Return,Dutch Guilder,,Ship
GK087_T009,GK087,Return,Bills of exchange sold,50121,,,,Return,Dutch Guilder,,Credit
GK087_T010,GK087,Return,Outstanding claims,35994,credit,,,Return,Dutch Guilder,,Unknown
GK087_T011,GK087,Return,Returned trade cargo,1035,,,,Return,Dutch Guilder,,Trade cargo
GK087_T012,GK087,Expenditure,Wages crew (including bonuses),11132,,,,Return,Dutch Guilder,,Wages
GK087_T013,GK087,Expenditure,Other expenses,1235,,,,Return,Dutch Guilder,,Various
GK088_T001,GK088,Expenditure,Value of ship before departure,2400,,,,Outfitting,Dutch Guilder,,Ship
GK088_T002,GK088,Expenditure,Outfitting costs,17660,,,,Outfitting,Dutch Guilder,,Outfitting
GK088_T003,GK088,Expenditure,Advance crew payment,1862,,,,Outfitting,Dutch Guilder,,Wages
GK088_T004,GK088,Expenditure,Insurance hull,816,,,,Outfitting,Dutch Guilder,,Insurance
GK088_T005,GK088,Expenditure,Insurance cargo,1470,,,,Outfitting,Dutch Guilder,,Insurance
GK088_T006,GK088,Expenditure,Trade cargo costs,36715,,,,Outfitting,Dutch Guilder,,Trade cargo
GK088_T007,GK088,Expenditure,Other expenses,6813,,,,Outfitting,Dutch Guilder,,Various
GK088_T008,GK088,Return,Outstanding claims,48315,credit,,,Return,Dutch Guilder,,Unknown
GK088_T009,GK088,Return,Returned trade cargo,104,,,,Return,Dutch Guilder,,Trade cargo
GK088_T010,GK088,Return,Sale of ship,2937,,,,Return,Dutch Guilder,,Ship
GK088_T011,GK088,Expenditure,Wages crew (including bonuses),10612,,,,Return,Dutch Guilder,,Wages
GK088_T012,GK088,Expenditure,Other expenses,3273,,,,Return,Dutch Guilder,,Various
GK089_T001,GK089,Expenditure,Value of ship before departure,33000,,,,Outfitting,Dutch Guilder,,Ship
GK089_T002,GK089,Expenditure,Outfitting costs,16122,,,,Outfitting,Dutch Guilder,,Outfitting
GK089_T003,GK089,Expenditure,Advance crew payment,1833,,,,Outfitting,Dutch Guilder,,Wages
GK089_T004,GK089,Expenditure,Insurance hull,1664,,,,Outfitting,Dutch Guilder,,Insurance
GK089_T005,GK089,Expenditure,Insurance cargo,1854,,,,Outfitting,Dutch Guilder,,Insurance
GK089_T006,GK089,Expenditure,Trade cargo costs,73289,,,,Outfitting,Dutch Guilder,,Trade cargo
GK089_T007,GK089,Expenditure,Other expenses,6935,,,,Outfitting,Dutch Guilder,,Various
GK089_T008,GK089,Return,Value of ship after voyage,30000,,,,Return,Dutch Guilder,,Ship
GK089_T009,GK089,Return,Bills of exchange sold,100202,,,,Return,Dutch Guilder,,Credit
GK089_T010,GK089,Return,Outstanding claims,28473,credit,,,Return,Dutch Guilder,,Unknown
GK089_T011,GK089,Return,Freight and passengers,3299,,,,Return,Dutch Guilder,,Freight and passengers
GK089_T012,GK089,Expenditure,Wages crew (including bonuses),13196,,,,Return,Dutch Guilder,,Wages
GK089_T013,GK089,Expenditure,Other expenses,2255,,,,Return,Dutch Guilder,,Various
GK090_T001,GK090,Expenditure,Value of ship before departure,3153,,,,Outfitting,Dutch Guilder,,Ship
GK090_T002,GK090,Expenditure,Outfitting costs,16114,,,,Outfitting,Dutch Guilder,,Outfitting
GK090_T003,GK090,Expenditure,Advance crew payment,1352,,,,Outfitting,Dutch Guilder,,Wages
GK090_T004,GK090,Expenditure,Insurance hull,830,,,,Outfitting,Dutch Guilder,,Insurance
GK090_T005,GK090,Expenditure,Insurance cargo,1116,,,,Outfitting,Dutch Guilder,,Insurance
GK090_T006,GK090,Expenditure,Trade cargo costs,27339,,,,Outfitting,Dutch Guilder,,Trade cargo
GK090_T007,GK090,Expenditure,Other expenses,4724,,,,Outfitting,Dutch Guilder,,Various
GK090_T008,GK090,Return,Value of ship after voyage,6000,,,,Return,Dutch Guilder,,Ship
GK090_T009,GK090,Return,Bills of exchange sold,75706,,,,Return,Dutch Guilder,,Credit
GK090_T010,GK090,Return,Outstanding claims,3810,credit,,,Return,Dutch Guilder,,Unknown
GK090_T011,GK090,Return,Freight and passengers,500,,,,Return,Dutch Guilder,,Freight and passengers
GK090_T012,GK090,Expenditure,Wages crew (including bonuses),9015,,,,Return,Dutch Guilder,,Wages
GK090_T013,GK090,Expenditure,Other expenses,1351,,,,Return,Dutch Guilder,,Various
GK091_T001,GK091,Expenditure,Value of ship before departure,6000,,,,Outfitting,Dutch Guilder,,Ship
GK091_T002,GK091,Expenditure,Outfitting costs,11685,,,,Outfitting,Dutch Guilder,,Outfitting
GK091_T003,GK091,Expenditure,Advance crew payment,1358,,,,Outfitting,Dutch Guilder,,Wages
GK091_T004,GK091,Expenditure,Insurance hull,816,,,,Outfitting,Dutch Guilder,,Insurance
GK091_T005,GK091,Expenditure,Insurance cargo,1101,,,,Outfitting,Dutch Guilder,,Insurance
GK091_T006,GK091,Expenditure,Trade cargo costs,35579,,,,Outfitting,Dutch Guilder,,Trade cargo
GK091_T007,GK091,Expenditure,Other expenses,5199,,,,Outfitting,Dutch Guilder,,Various
GK091_T008,GK091,Return,Value of ship after voyage,5400,,,,Return,Dutch Guilder,,Ship
GK091_T009,GK091,Return,Bills of exchange sold,48848,,,,Return,Dutch Guilder,,Credit
GK091_T010,GK091,Return,Outstanding claims,10316,credit,,,Return,Dutch Guilder,,Unknown
GK091_T011,GK091,Return,Returned trade cargo,484,,,,Return,Dutch Guilder,,Trade cargo
GK091_T012,GK091,Expenditure,Wages crew (including bonuses),6991,,,,Return,Dutch Guilder,,Wages
